playlist_name,playlist_id,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Arabella,7nzsY8vlnKdvGOEE0rjAXZ,False,80,AM,78bpIziExqiI9qztvNFlQu,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,2013-09-09,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,207357,2,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,1,0.0895,0.506,179.949,"garage rock, modern rock, permanent wave, rock, sheffield indie"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,R U Mine?,2AT8iROs4FQueDv2c8q2KE,False,85,AM,78bpIziExqiI9qztvNFlQu,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,2013-09-09,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,201726,6,0.00616,0.288,0.758,0.0,0.303,-5.692,0,0.0371,0.619,97.094,"garage rock, modern rock, permanent wave, rock, sheffield indie"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Só Por Uma Noite,3FXo3xKG3aYV3hvdRzUY61,False,68,Bocas Ordinárias,1FsdTRaD7Ec15uKh71PhkE,https://i.scdn.co/image/ab67616d0000b2738113a121677b794124f7a763,2002-01-01,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,203373,4,0.000382,0.574,0.964,0.0045,0.0578,-2.745,1,0.0458,0.644,109.037,"brazilian rock, hard rock brasileiro, rock alternativo brasileiro, rock nacional brasileiro"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Me encontra,5yEais1zgeW1MjLrx7tsie,False,66,Camisa 10 joga bola até na chuva,0tbiBipiOorOAnL7XWFbgt,https://i.scdn.co/image/ab67616d0000b273f066003f5c78d52a42bb25b1,2009-09-16,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,211467,8,0.0327,0.395,0.954,0.000123,0.124,-3.878,1,0.0555,0.686,178.001,"brazilian rock, hard rock brasileiro, rock alternativo brasileiro, rock nacional brasileiro"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Rock And Roll All Nite,6KTv0Z8BmVqM7DPxbGzpVC,False,78,Dressed To Kill,1YCC4oZXg2zGn7pVSKVlGF,https://i.scdn.co/image/ab67616d0000b27365a7b0a6969f0efcde4b5aca,1975-03-19,KISS,07XSN3sPlIlB2L2XNcTwJw,168840,1,0.0468,0.654,0.929,0.0,0.0539,-5.906,1,0.0998,0.902,144.774,"glam rock, hard rock, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Aerials,4e9eGQYsOiBcftrWXwsVco,False,81,Toxicity,6jWde94ln40epKIQCd8XUh,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,235053,0,0.000915,0.364,0.922,0.0346,0.0697,-4.217,0,0.0567,0.227,79.342,"alternative metal, nu metal, rap metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,False,86,Toxicity,6jWde94ln40epKIQCd8XUh,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,210240,7,0.000278,0.417,0.934,0.0015,0.132,-3.908,0,0.119,0.287,127.066,"alternative metal, nu metal, rap metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Funeral Bell,2qBpEO4KBuqMRHhabT5xsN,False,0,The Blessed Hellride,07NVNWZgTSOeA3wwVm5JVz,https://i.scdn.co/image/ab67616d0000b2731429a70413b105a69f61206f,2003-04-22,Black Label Society,0zfT626RwO6zN3RDYeRit5,281027,10,0.00117,0.571,0.93,0.000236,0.224,-5.387,0,0.0478,0.525,113.033,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Stillborn,48Jo6ii5CSFLDK2wu6yPJW,False,0,The Blessed Hellride,07NVNWZgTSOeA3wwVm5JVz,https://i.scdn.co/image/ab67616d0000b2731429a70413b105a69f61206f,2003-04-22,Black Label Society,0zfT626RwO6zN3RDYeRit5,195547,1,6.25e-05,0.598,0.877,0.000357,0.371,-4.94,1,0.0426,0.439,107.036,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Suicide Messiah,1XVfv2X8TiH720qJ3WT0h5,False,39,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,347278,10,0.000196,0.347,0.837,2.93e-05,0.0712,-5.568,1,0.0794,0.196,153.452,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,My Sacrifice,2VSbEXqs6NbNiZSTcHlIDR,False,75,Weathered,2ENlJXygQX6en4iziijet6,https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4,2001-01-01,Creed,43sZBwHjahUvgbx1WNIkIz,294600,2,0.000101,0.32,0.88,4.31e-06,0.076,-6.035,1,0.0504,0.257,146.349,"alternative metal, nu metal, post-grunge"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,One Last Breath,42T2QQv3xgBlpQxaSP7lnK,False,79,Weathered,2ENlJXygQX6en4iziijet6,https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4,2001-01-01,Creed,43sZBwHjahUvgbx1WNIkIz,238240,2,0.00841,0.386,0.677,0.00366,0.341,-5.83,1,0.0346,0.195,126.602,"alternative metal, nu metal, post-grunge"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Bat Country,3sHH7lklbfpcraDDvYnjo7,False,73,City of Evil,55tK4Ab7XHTOKkw0xDz3AA,https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400,2005-06-06,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,311813,0,0.000248,0.541,0.968,8.28e-06,0.423,-4.129,1,0.0396,0.505,125.04,alternative metal
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,So Far Away,7Hr1Ignop7cymbE3FbOtXa,False,68,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,326813,4,0.00847,0.286,0.703,7.39e-05,0.142,-4.491,0,0.0348,0.259,151.297,alternative metal
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,True,75,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,374453,2,0.000318,0.554,0.949,9.98e-05,0.2,-4.928,1,0.0787,0.233,129.984,alternative metal
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Sleeping Dogs (feat. Corey Taylor),73dS5HqAOqiq6GJ6XnYLQo,False,0,Book of Shadows II (Bonus Track Edition),3OB3h8ZaJzfmU7E0IkzcqR,https://i.scdn.co/image/ab67616d0000b2739a0c174b52fa1dd2dd644c82,2016-05-06,Zakk Wylde,1AeC9AuzqGc3IXMC2T5xny,276400,7,0.0739,0.498,0.776,0.000696,0.29,-5.926,0,0.0278,0.354,80.982,"groove metal, hard rock, metal, southern metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,BURN IT DOWN,7oVEtyuv9NBmnytsCIsY5I,False,77,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,https://i.scdn.co/image/ab67616d0000b273987fb4c5ec8790e9f637a4a4,2012-06-20,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,230253,9,0.0143,0.585,0.972,0.0,0.0707,-4.45,0,0.0534,0.585,110.006,"alternative metal, nu metal, post-grunge, rap metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Numb,2nLtzopw4rPReszdYBJU6h,False,89,Meteora,4Gfnly5CzMJQqkUFfoHaP3,https://i.scdn.co/image/ab67616d0000b273b4ad7ebaf4575f120eb3f193,2003-09-16,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,185587,9,0.0046,0.496,0.863,0.0,0.639,-4.153,1,0.0381,0.243,110.018,"alternative metal, nu metal, post-grunge, rap metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Everlong - Acoustic Version,3QmesrvdbPjwf7i40nht1D,False,71,Greatest Hits,1zCNrbPpz5OLSr6mSpPdKm,https://i.scdn.co/image/ab67616d0000b273136d7250568820409f8fdd60,2009-11-03,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,250907,2,0.909,0.643,0.344,0.0112,0.106,-11.342,1,0.0349,0.547,144.171,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,False,80,There Is Nothing Left To Lose,28q2N44ocJECgf8sbHEDfY,https://i.scdn.co/image/ab67616d0000b2731759635c92b6314d3d3c9fe9,1999-11-02,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,235293,4,1.83e-05,0.465,0.919,2.07e-05,0.262,-4.025,1,0.0408,0.537,135.997,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Fell On Black Days,1wlKw9NAWVWpx7OIAyg9EA,False,71,Superunknown (Deluxe Edition),29sTacnS0qA9xri6YS8xLA,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,1994-03-09,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,283027,4,0.00152,0.574,0.739,0.000328,0.141,-5.745,0,0.0271,0.514,101.069,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Sem Sal - Ao Vivo,0EZuXcsnjEmGuRYdFdcctX,False,66,"Todos Os Cantos, Vol. 1 (Ao Vivo)",4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,2019-02-22,Marília Mendonça,1yR65psqiazQpeM79CcGh8,162751,0,0.112,0.559,0.844,0.0,0.935,-3.685,1,0.124,0.823,139.385,"arrocha, sertanejo, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Bebi Liguei - Ao Vivo,3RbXsVQr4jeTxvT35Hssq3,False,71,"Todos Os Cantos, Vol. 1 (Ao Vivo)",4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,2019-02-22,Marília Mendonça,1yR65psqiazQpeM79CcGh8,159780,0,0.362,0.603,0.804,0.0,0.743,-4.253,1,0.198,0.682,153.883,"arrocha, sertanejo, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Um Minuto Para O Fim Do Mundo,7ATfTQCF4OGSY91yKk42km,False,71,Felicidade Instantânea,15QTzalN0YZeDIfLswmG5a,https://i.scdn.co/image/ab67616d0000b27362a0156ebaa038067bbaeccc,2005-01-01,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,198000,0,0.0054,0.408,0.973,0.0,0.155,-2.802,1,0.049,0.67,126.722,"brazilian emo, brazilian punk, brazilian rock, pop rock brasileiro"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,False,87,Highway to Hell,10v912xgTZbjAtYfyKWJCS,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,1979-07-27,AC/DC,711MCceyCBcFnzjGY4Q7Un,208400,6,0.061,0.574,0.913,0.00158,0.156,-4.793,0,0.133,0.423,115.728,"australian rock, hard rock, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,FYT (feat. French Montana),0ZwHNhwxDhUYHYkSkHxMf0,True,46,MIH-TY,16rRmI5wxWWO5dnRWUKCPA,https://i.scdn.co/image/ab67616d0000b2732b268f810de2de5a9c6ed6cc,2018-10-26,Jeremih,3KV3p5EY4AvKxOlhGHORLg,245680,4,0.0406,0.639,0.452,0.0,0.315,-8.906,1,0.0495,0.546,88.993,"chicago rap, pop rap, r&b, southern hip hop, trap, urban contemporary"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,False,78,Results May Vary,3oUoQ0UH7Rv06x1kpSjS36,https://i.scdn.co/image/ab67616d0000b27344971d48c21dbd132f2d506e,2003-01-01,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,269973,7,0.497,0.595,0.489,0.0,0.119,-6.66,1,0.0271,0.0902,120.315,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Tornado Of Souls - 2004 Remix,4E5xVW505akJX0wcKj8Mpd,False,68,Rust In Peace (2004 Remix / Expanded Edition),0qaLL09EtF1hiUis7PRvaJ,https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0,1990-10-04,Megadeth,1Yox196W7bzVNZI7RBaPnf,319267,7,0.00203,0.519,0.982,0.00055,0.0971,-3.547,1,0.108,0.361,97.745,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Symphony Of Destruction,51TG9W3y9qyO8BY5RXKgnZ,False,71,Countdown To Extinction (Expanded Edition - Remastered),1w9opfGdFtR3ulNHxnnO1e,https://i.scdn.co/image/ab67616d0000b2737b178f928742be1492c6fba2,1992-07-14,Megadeth,1Yox196W7bzVNZI7RBaPnf,246733,4,0.000805,0.61,0.891,0.0928,0.0657,-5.452,0,0.0587,0.51,139.903,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Cobaia,6qDvzHbstT1Tr45okT8eN4,False,57,Cobaia,7CbERGprCKdr9eR5TNG5Rd,https://i.scdn.co/image/ab67616d0000b273c4dcdddd7f0c47a2db701ecc,2018-07-20,Lauana Prado,6TYimByryGphZCtwYopH0y,219442,8,0.125,0.751,0.709,0.0,0.807,-4.216,1,0.0382,0.515,114.094,"sertanejo, sertanejo pop, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Trajadão de Fé,1w0GrKnPajzTBg1lQJk0wO,False,23,Trajadão de Fé,6UHVUg7Lhib1qXnPTe2avd,https://i.scdn.co/image/ab67616d0000b273e6b462c5c4ce0340334d7647,2018-11-02,Krawk,7a99I3BHPvsv4aBVNqb4g4,166286,8,0.0959,0.827,0.328,0.0,0.106,-12.179,0,0.189,0.469,140.023,trap brasileiro
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Não Abro Mão - Ao Vivo,3L2uyIJoJPjYkSETVNSPBQ,False,58,Reflexo - Deluxe (ao Vivo),12l3RVZkb3tZVCAdwF2yl7,https://i.scdn.co/image/ab67616d0000b27392973c9a9f201e9e07a7f805,2019-01-30,Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,180629,1,0.892,0.615,0.499,0.0,0.945,-3.182,0,0.0378,0.588,94.798,"sertanejo, sertanejo pop, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Deixe Me Ir - Acústico,2srL4DYBekshpbprS6H0mO,False,70,Deixe Me Ir (Acústico),1eFFmE91zTBJQCz8YtFctr,https://i.scdn.co/image/ab67616d0000b273d8b8208b2a82af143adcc0bf,2017-03-17,1Kilo,6E2st8OqIaS7PU5gj95FSE,213192,7,0.841,0.555,0.439,0.0,0.106,-11.026,1,0.222,0.705,186.581,pop rap brasileiro
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Oh No,6rF4s1wwsOa2EZF5MF6D3B,False,50,Magic Valley,4GQp1LbFHcJVkS9M5HUzAL,https://i.scdn.co/image/ab67616d0000b27312d69f586aad982597c947d7,2017-05-15,Goodbye June,1l9I7G8J8AnMScWQwlNJ4M,221470,8,0.000519,0.258,0.978,0.000363,0.218,-4.208,1,0.172,0.28,132.862,"modern alternative rock, modern blues rock, modern hard rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Espaçosa Demais - Ao Vivo,4lEw9Id7kLDSJ6KRdaenM9,False,0,Por Inteiro (Primeira Metade) [Ao Vivo],7bhvp31hhYF8kRCZreDmAU,https://i.scdn.co/image/ab67616d0000b273e3b5e4ce16b6c7f089f8eda8,2018-09-20,Felipe Araújo,47uyFQHOD02S0lj9ptRpoB,179100,10,0.375,0.676,0.888,0.0,0.231,-3.658,1,0.0783,0.711,160.034,"arrocha, sertanejo, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,True,83,Infest,0BHa0ePkvGAVKymB4FU58m,https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28,2001-04-25,Papa Roach,4RddZ3iHvSpGV4dvATac9X,199907,4,0.000481,0.589,0.89,0.00082,0.201,-3.719,0,0.0603,0.692,90.598,"alternative metal, nu metal, rap metal, rap rock, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Paranoia,3HhaSocKwTptze7PySNZlW,True,65,Bad Vibrations (Deluxe Edition),5rSgMFmmuaKQxma4bSEviU,https://i.scdn.co/image/ab67616d0000b273bdad624201f2844ff0f45623,2016-09-02,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,200677,3,4.82e-05,0.409,0.992,2.03e-06,0.1,-2.803,0,0.108,0.344,149.859,"alternative metal, metalcore, neon pop punk, pop emo, pop punk, screamo"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Ignorance,47No93LxERvV6MtOAmQzHS,False,70,Brand New Eyes,27UqZoE1kV6sIV6uQcI28A,https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6,2009-09-28,Paramore,74XFHRwlV6OrjEM0A2NCMF,218627,11,0.00109,0.522,0.964,0.000389,0.0387,-2.645,0,0.095,0.51,170.944,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,O Que Quiser Fazer,7Gz1ia9WBuR38wHPT2G9yj,False,50,Um,0rcx8BIJykJsZHhUwpcAN0,https://i.scdn.co/image/ab67616d0000b273aea8bcadc196d1d4a7c0ec4a,2017-03-17,Luccas Carlos,5WFFFHVqeVk5tLuYh2KjQy,225877,1,0.608,0.808,0.536,1.54e-06,0.0971,-8.949,1,0.0819,0.216,112.026,"brazilian hip hop, pop nacional, pop rap brasileiro, r&b brasileiro"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,My Generation - Stereo Version,4u9f8hqstB7iITDJNzKhQx,False,66,My Generation (Stereo Version),6Oc6Ok1Oawu8lRkjmD4mXy,https://i.scdn.co/image/ab67616d0000b27334658b1827b64a1d4d5a5ca9,1965-12-03,The Who,67ea9eGLXYMsO2eYQRui3w,198707,2,0.308,0.412,0.782,0.00822,0.0775,-9.186,0,0.058,0.705,96.732,"album rock, british invasion, classic rock, hard rock, rock"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Warm Blue,1GdkGsln9i2RYro5gTAht7,False,27,Irene,156TeTaPykSuBs9lh0h2vc,https://i.scdn.co/image/ab67616d0000b2735903e8e0ac75fea1ec096872,2018-08-10,Medasin,62vbsDRAq0qHdezaCOzB0T,166027,3,0.957,0.504,0.419,0.901,0.353,-16.722,0,0.0717,0.342,133.977,"future bass, vapor twitch"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,False,53,Ace of Spades (Expanded Edition),3rxF05Aux0QTrN533Kjc91,https://i.scdn.co/image/ab67616d0000b2732051e219a4af7648223953c1,1980-11-08,Motörhead,1DFr97A9HnbV3SKTJFu62M,166360,4,4.02e-05,0.342,0.91,0.000121,0.0823,-7.748,1,0.0758,0.547,140.452,"alternative metal, hard rock, metal, rock, speed metal"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,De Ninguém,1nxmzzoLbCRzsUiPPFwfUh,False,40,De Ninguém,2UGAWqmmePpLob7yDHv5qY,https://i.scdn.co/image/ab67616d0000b2733b9cb903f9ce972f845ec514,2017-11-10,Cacife Clandestino,2RKcy8YT2w2QYn0D7TjiIi,253800,5,0.268,0.841,0.566,0.0,0.118,-5.818,0,0.0508,0.479,132.026,brazilian hip hop
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Zé da Recaída - Ao Vivo,7uU04pPMnKELpv8mIJ3yLa,False,16,O Embaixador (ao Vivo),3GDVXxls9bIfaqQMYzoOqf,https://i.scdn.co/image/ab67616d0000b2733598d562e8fdb234c208364e,2018-10-26,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,170000,5,0.0675,0.837,0.881,0.0,0.728,-2.98,1,0.0369,0.756,134.974,"agronejo, arrocha, sertanejo, sertanejo universitario"
wrapped 2019,7c2FRAZIIiEOd25JEqeAtQ,Snuff,2vPZ4Lklyu75zBR3SgbFNI,False,68,All Hope Is Gone (10th Anniversary),2ISXjEm0D4chvU2IDNvUqk,https://i.scdn.co/image/ab67616d0000b273e7fbc0883149094912559f2c,2008-08-20,Slipknot,05fG473iIaoy82BF1aGhL8,276147,6,0.012,0.544,0.69,0.0095,0.0615,-5.723,0,0.0425,0.219,123.962,"alternative metal, nu metal, rap metal, rock"
