playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2020,When I'm Gone,3WbphvawbMZ8FyqDxYGdSQ,False,74,Away From The Sun,72olNArm75vOycSziqIX9Y,https://i.scdn.co/image/ab67616d0000b27383c39b0d32eb4a2064e1e228,2002-11-12,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,260333,7,0.00385,0.53,0.768,0.0,0.103,-5.611,1,0.0284,0.374,148.095,"alternative metal, nu metal, post-grunge, rock"
wrapped 2020,Let Me Go,6A1yZW5SLd9hpLZsG29hCQ,False,54,The Greatest Hits,22S5arZONb8LdaURbpzpDR,https://i.scdn.co/image/ab67616d0000b2738478a4997f9c8d1e197423c3,2012-01-01,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,243053,1,0.0181,0.478,0.863,0.0,0.111,-4.914,0,0.0387,0.491,92.004,"alternative metal, nu metal, post-grunge, rock"
wrapped 2020,Here Without You,3NLrRZoMF0Lx6zTlYqeIo4,False,79,Away From The Sun,72olNArm75vOycSziqIX9Y,https://i.scdn.co/image/ab67616d0000b27383c39b0d32eb4a2064e1e228,2002-11-12,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,238733,10,0.0492,0.557,0.533,0.0,0.205,-6.817,0,0.0252,0.233,143.994,"alternative metal, nu metal, post-grunge, rock"
wrapped 2020,My Sacrifice,2VSbEXqs6NbNiZSTcHlIDR,False,75,Weathered,2ENlJXygQX6en4iziijet6,https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4,2001-01-01,Creed,43sZBwHjahUvgbx1WNIkIz,294600,2,0.000101,0.32,0.88,4.31e-06,0.076,-6.035,1,0.0504,0.257,146.349,"alternative metal, nu metal, post-grunge"
wrapped 2020,Make Me Wanna Die,0KGIbrNYktDXYyHopcDI2L,False,63,Light Me Up,0moY5BetMaS0Vyi0Hh3zpb,https://i.scdn.co/image/ab67616d0000b2735659133a6233890265306fee,2010-01-01,The Pretty Reckless,2R57sY41L9XvGPiIgHOaYq,235653,8,0.00227,0.495,0.905,3.29e-06,0.142,-3.768,1,0.0653,0.215,97.106,"alternative metal, candy pop"
wrapped 2020,Scars,3TAtUJc4Sj913Cs5gBUeu0,False,65,Getting Away With Murder,1OO7kdJ4OzWbjcroJEpfTH,https://i.scdn.co/image/ab67616d0000b2732d5551c32546cafe3aafd939,2004-01-01,Papa Roach,4RddZ3iHvSpGV4dvATac9X,208199,11,0.0875,0.455,0.929,0.0,0.226,-3.295,1,0.0494,0.484,89.782,"alternative metal, nu metal, rap metal, rap rock, rock"
wrapped 2020,Tarde De Outubro,1d9FVl17Uq9LWHAFyrmIgO,False,62,CPM22,4IfW9TyWxqjTWMoSKBEdCK,https://i.scdn.co/image/ab67616d0000b273e61f4c27d2cf60ff659e2179,2001,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,139400,1,0.00034,0.35,0.961,0.0,0.129,-3.055,0,0.0701,0.585,179.061,"brazilian emo, brazilian punk, brazilian rock, pop rock brasileiro"
wrapped 2020,No One Knows,6y20BV5L33R8YXM0YuI38N,False,75,Songs For The Deaf,4w3NeXtywU398NYW4903rY,https://i.scdn.co/image/ab67616d0000b2739eec33b045d88f87b9b06e67,2002-01-01,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,278747,0,0.0368,0.509,0.584,9.96e-05,0.384,-4.907,1,0.057,0.685,170.411,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock"
wrapped 2020,Make It Wit Chu,6GyDY0yE47rfk8pcuKhioh,False,67,Era Vulgaris,1w71aBHYJ1zTOsSsmr2Fca,https://i.scdn.co/image/ab67616d0000b27301b7dc44ae31364925b4eadc,2007-01-01,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,290493,9,0.413,0.708,0.828,0.000104,0.12,-5.286,1,0.0286,0.505,91.977,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock"
wrapped 2020,Fire It Up,2xSpHAvzlfm1UAiDMN5h3f,False,37,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,300188,10,7.26e-05,0.446,0.781,0.0369,0.464,-6.01,1,0.0302,0.354,92.42,"alternative metal, groove metal, hard rock, metal, nu metal"
